,date,link,speaker,tag,time duration,title,view
123,2019-03-08,https://www.ted.com/talks/annie_bosler_and_don_greene_how_to_practice_effectively_for_just_about_anything,Annie Bosler and Don Greene,"['memory', 'psychology', 'TED-Ed', 'animation', 'health care', 'brain', 'health', 'human body', 'music', 'healthcare']", 4:35,How to practice effectively...for just about anything,9029364
124,2014-04-09,https://www.ted.com/talks/louie_schwartzberg_hidden_miracles_of_the_natural_world,Louie Schwartzberg,"['bacteria', 'film', 'insects', 'nanoscale', 'nature', 'photography']", 7:24,Hidden miracles of the natural world,8943545
125,2009-09-17,https://www.ted.com/talks/oliver_sacks_what_hallucination_reveals_about_our_minds,Oliver Sacks,"['biology', 'brain', 'medicine', 'mental health', 'mind', 'psychology', 'sight', 'neuroscience']",18:48,What hallucination reveals about our minds,8929296
126,2014-04-29,https://www.ted.com/talks/david_epstein_are_athletes_really_getting_faster_better_stronger,David Epstein,"['genetics', 'innovation', 'sports', 'science', 'DNA', 'physiology']",14:53,"Are athletes really getting faster, better, stronger?",8908958
127,2006-09-19,https://www.ted.com/talks/malcolm_gladwell_choice_happiness_and_spaghetti_sauce,Malcolm Gladwell,"['business', 'choice', 'consumerism', 'culture', 'economics', 'food', 'marketing', 'media', 'storytelling']",17:30,"Choice, happiness and spaghetti sauce",8903175
128,2019-02-22,https://www.ted.com/talks/lisa_winer_can_you_solve_the_virus_riddle,Lisa Winer,"['animation', 'TED-Ed', 'virus', 'disease', 'history', 'math', 'natural disaster']", 4:52,Can you solve the virus riddle?,8753921
129,,https://www.ted.com/talks/markus_fischer_a_robot_that_flies_like_a_bird,Markus Fischer,[], 6:19,A robot that flies like a bird,
130,2019-09-18,https://www.ted.com/talks/johann_hari_this_could_be_why_you_re_depressed_or_anxious,Johann Hari,"['depression', 'mental health', 'illness', 'society', 'personal growth', 'brain', 'humanity', 'relationships']",20:31,This could be why you're depressed or anxious,8700231
131,2011-11-15,https://www.ted.com/talks/yves_rossy_fly_with_the_jetman,Yves Rossy,"['adventure', 'design', 'flight', 'technology']",14:48,Fly with the Jetman,8681666
132,2015-06-01,https://www.ted.com/talks/bill_gross_the_single_biggest_reason_why_start_ups_succeed,Bill Gross,"['business', 'creativity', 'technology']", 6:40,The single biggest reason why start-ups succeed,8522284
133,2019-02-15,https://www.ted.com/talks/yossi_elran_can_you_solve_the_prisoner_boxes_riddle,Yossi Elran,"['creativity', 'music', 'TED-Ed', 'math', 'animation']", 4:32,Can you solve the prisoner boxes riddle?,8511349
134,2012-11-19,https://www.ted.com/talks/daphne_bavelier_your_brain_on_video_games,Daphne Bavelier,"['TEDx', 'brain', 'education', 'gaming']",17:57,Your brain on video games,8487192
135,2014-06-18,https://www.ted.com/talks/ruth_chang_how_to_make_hard_choices,Ruth Chang,"['choice', 'decision-making', 'philosophy']",14:41,How to make hard choices,8418033
136,2019-03-01,https://www.ted.com/talks/dennis_shasha_can_you_solve_the_temple_riddle,Dennis Shasha,"['animation', 'TED-Ed', 'math']", 4:03,Can you solve the temple riddle?,8403311
137,2018-01-30,https://www.ted.com/talks/susan_david_the_gift_and_power_of_emotional_courage,Susan David,"['communication', 'psychology', 'emotions', 'humanity', 'happiness', 'depression', 'personal growth', 'life', 'culture', 'business', 'social change', 'work', 'motivation']",16:48,The gift and power of emotional courage,8326818
138,2019-04-05,https://www.ted.com/talks/ray_laurence_four_sisters_in_ancient_rome,Ray Laurence,"['history', 'TED-Ed', 'ancient world', 'animation', 'anthropology', 'culture', 'world cultures']", 8:23,Four sisters in Ancient Rome,8323290
139,,https://www.ted.com/talks/russell_foster_why_do_we_sleep,Russell Foster,[],21:46,Why do we sleep?,
140,2009-07-28,https://www.ted.com/talks/alain_de_botton_a_kinder_gentler_philosophy_of_success,Alain de Botton,"['culture', 'philosophy', 'success', 'work', 'work-life balance']",16:51,"A kinder, gentler philosophy of success",8252788
141,2019-03-08,https://www.ted.com/talks/murat_dalkilinc_the_benefits_of_good_posture,Murat Dalkilinç,"['design', 'health', 'public health', 'technology', 'TED-Ed', 'animation', 'human body', 'physiology', 'health care', 'healthcare']", 4:11,The benefits of good posture,8245241
142,2017-01-03,https://www.ted.com/talks/adam_grant_are_you_a_giver_or_a_taker,Adam Grant,"['anthropology', 'behavioral economics', 'business', 'collaboration', 'community', 'leadership', 'motivation', 'personal growth', 'personality', 'psychology', 'self', 'society', 'work']",13:28,Are you a giver or a taker?,8208095
143,2013-10-02,https://www.ted.com/talks/amy_webb_how_i_hacked_online_dating,Amy Webb,"['algorithm', 'culture', 'data', 'love', 'technology']",17:27,How I hacked online dating,8164643
144,2014-09-02,https://www.ted.com/talks/jim_holt_why_does_the_universe_exist,Jim Holt,['philosophy'],17:17,Why does the universe exist?,8153293
145,2017-09-07,https://www.ted.com/talks/natalya_st_clair_the_unexpected_math_behind_van_gogh_s_starry_night,Natalya St. Clair,"['TED-Ed', 'art', 'math', 'painting', 'culture', 'history', 'animation']", 4:23,"The unexpected math behind Van Gogh's ""Starry Night""",8152758
146,2013-07-05,https://www.ted.com/talks/sleepy_man_banjo_boys_bluegrass_virtuosity_from_new_jersey,Sleepy Man Banjo Boys,"['children', 'entertainment', 'live music', 'music', 'performance', 'wunderkind']", 8:47,Bluegrass virtuosity from ... New Jersey?,8145388
147,,https://www.ted.com/talks/genevieve_von_petzinger_why_are_these_32_symbols_found_in_ancient_caves_all_over_europe,Genevieve von Petzinger,[],12:05,Why are these 32 symbols found in ancient caves all over Europe?,
148,2020-03-25,https://www.ted.com/talks/bill_gates_how_we_must_respond_to_the_coronavirus_pandemic,Bill Gates,"['health care', 'disease', 'virus', 'medicine', 'global issues', 'economics', 'pandemic', 'TED Connects', 'coronavirus']",51:50,How we must respond to the coronavirus pandemic,8114107
149,2013-11-27,https://www.ted.com/talks/david_steindl_rast_want_to_be_happy_be_grateful,David Steindl-Rast,"['culture', 'faith', 'happiness', 'mindfulness']",14:30,Want to be happy? Be grateful,8046783
150,2015-02-17,https://www.ted.com/talks/nadine_burke_harris_how_childhood_trauma_affects_health_across_a_lifetime,Nadine Burke Harris,"['brain', 'children', 'health', 'health care']",15:59,How childhood trauma affects health across a lifetime,7978330
151,2011-04-22,https://www.ted.com/talks/ric_elias_3_things_i_learned_while_my_plane_crashed,Ric Elias,"['business', 'storytelling', 'transportation']", 5:02,3 things I learned while my plane crashed,7975909
152,2011-11-14,https://www.ted.com/talks/alexander_tsiaras_conception_to_birth_visualized,Alexander Tsiaras,"['design', 'medical research', 'science', 'visualizations', 'biotech', 'medical imaging', 'physiology', 'science and art', 'pregnancy', 'human body', 'Best of the Web']", 9:37,Conception to birth — visualized,7931527
153,2019-01-02,https://www.ted.com/talks/christina_greer_does_your_vote_count_the_electoral_college_explained,Christina Greer,"['animation', 'TED-Ed', 'democracy', 'history']", 5:05,Does your vote count? The Electoral College explained,7819090
154,2019-04-12,https://www.ted.com/talks/anthony_hazard_the_atlantic_slave_trade_what_too_few_textbooks_told_you,Anthony Hazard,"['anthropology', 'history', 'sociology', 'Slavery', 'race', 'animation', 'TED-Ed', 'religion', 'inequality', 'humanity', 'Africa', 'economics', 'United States', 'education', 'community']", 5:23,The Atlantic slave trade: What too few textbooks told you,7800704
155,2018-03-28,https://www.ted.com/talks/cal_newport_why_you_should_quit_social_media,Cal Newport,"['technology', 'social media', 'work', 'productivity', 'mental health']",13:51,Why you should quit social media,7792240
156,2011-05-20,https://www.ted.com/talks/terry_moore_how_to_tie_your_shoes,Terry Moore,"['culture', 'demo', 'entertainment']", 2:59,How to tie your shoes,7772354
157,2019-02-15,https://www.ted.com/talks/ganesh_pai_can_you_solve_the_passcode_riddle,Ganesh Pai,"['math', 'TED-Ed', 'animation']", 3:48,Can you solve the passcode riddle?,7731277
158,2013-11-08,https://www.ted.com/talks/arthur_benjamin_the_magic_of_fibonacci_numbers,Arthur Benjamin,"['entertainment', 'magic', 'math']", 6:24,The magic of Fibonacci numbers,7709646
159,2017-09-07,https://www.ted.com/talks/w_keith_campbell_the_psychology_of_narcissism,W. Keith Campbell,"['TED-Ed', 'psychology', 'personality', 'mind', 'animation', 'brain']", 4:54,The psychology of narcissism,7648288
160,2019-03-15,https://www.ted.com/talks/alex_gendler_can_you_solve_the_pirate_riddle,Alex Gendler,"['collaboration', 'TED-Ed', 'math', 'animation', 'money']", 5:09,Can you solve the pirate riddle?,7641011
161,2019-05-17,https://www.ted.com/talks/katie_hood_the_difference_between_healthy_and_unhealthy_love,Katie Hood,"['love', 'communication', 'relationships', 'personal growth', 'emotions', 'youth', 'humanity', 'life']",12:13,The difference between healthy and unhealthy love,7640974
162,2006-11-08,https://www.ted.com/talks/michael_shermer_why_people_believe_weird_things,Michael Shermer,"['culture', 'entertainment', 'faith', 'illusion', 'religion', 'science']",13:25,Why people believe weird things,7590444
163,2016-04-07,https://www.ted.com/talks/tabetha_boyajian_the_most_mysterious_star_in_the_universe,Tabetha Boyajian,"['exploration', 'extraterrestrial life', 'NASA', 'nature', 'Planets', 'astronomy', 'science', 'universe', 'technology', 'telescopes']",13:46,The most mysterious star in the universe,7565322
164,2019-03-15,https://www.ted.com/talks/steven_zheng_how_does_anesthesia_work,Steven Zheng,"['consciousness', 'health', 'history', 'psychology', 'public health', 'medicine', 'medical research', 'invention', 'TED-Ed', 'science', 'human body', 'animation']", 4:41,How does anesthesia work?,7502345
165,2015-10-02,https://www.ted.com/talks/emilie_wapnick_why_some_of_us_don_t_have_one_true_calling,Emilie Wapnick,"['TEDx', 'creativity', 'curiosity', 'education', 'identity', 'personal growth', 'work']",12:26,Why some of us don't have one true calling,7500011
166,2013-09-30,https://www.ted.com/talks/malcolm_gladwell_the_unheard_story_of_david_and_goliath,Malcolm Gladwell,"['ancient world', 'entertainment', 'history', 'storytelling', 'war']",15:40,The unheard story of David and Goliath,7415330
167,2008-09-23,https://www.ted.com/talks/philip_zimbardo_the_psychology_of_evil,Philip Zimbardo,"['children', 'crime', 'culture', 'education', 'evil', 'global issues', 'peace', 'prison', 'psychology']",23:16,The psychology of evil,7391918
168,2018-06-27,https://www.ted.com/talks/karen_j_meech_the_story_of_oumuamua_the_first_visitor_from_another_star_system,Karen J. Meech,"['astronomy', 'extraterrestrial life', 'exploration', 'NASA', 'nature', 'science', 'universe', 'space', 'asteroid', 'astrobiology']",13:24,"The story of 'Oumuamua, the first visitor from another star system",7387612
169,2009-10-08,https://www.ted.com/talks/beau_lotto_optical_illusions_show_how_we_see,Beau Lotto,"['art', 'brain', 'consciousness', 'mind', 'psychology', 'science', 'visualizations']",16:30,Optical illusions show how we see,7377656
170,2012-07-09,https://www.ted.com/talks/jane_mcgonigal_the_game_that_can_give_you_10_extra_years_of_life,Jane McGonigal,"['body language', 'entertainment', 'gaming', 'medicine', 'science', 'aging', 'life', 'philosophy', 'social media', 'social change', 'happiness', 'illness', 'cognitive science', 'psychology', 'mind', 'neuroscience', 'motivation', 'technology', 'compassion', 'self', 'health', 'health care']",19:30,The game that can give you 10 extra years of life,7346501
171,2013-03-04,https://www.ted.com/talks/allan_savory_how_to_fight_desertification_and_reverse_climate_change,Allan Savory,"['agriculture', 'climate change', 'green']",22:19,How to fight desertification and reverse climate change,7283067
172,2017-09-07,https://www.ted.com/talks/matthew_winkler_what_makes_a_hero,Matthew Winkler,"['TED-Ed', 'storytelling', 'literature', 'personal growth']", 4:21,What makes a hero?,7274922
173,2012-03-05,https://www.ted.com/talks/bryan_stevenson_we_need_to_talk_about_an_injustice,Bryan Stevenson,"['crime', 'culture', 'global issues', 'inequality', 'law', 'race', 'criminal justice', 'justice system']",23:41,We need to talk about an injustice,7263800
174,2014-07-02,https://www.ted.com/talks/simon_anholt_which_country_does_the_most_good_for_the_world,Simon Anholt,"['Foreign Policy', 'global issues', 'government', 'policy', 'statistics', 'business']",17:54,Which country does the most good for the world?,7249525
175,2006-08-25,https://www.ted.com/talks/ze_frank_nerdcore_comedy,Ze Frank,"['collaboration', 'comedy', 'community', 'culture', 'dance', 'demo', 'entertainment', 'software', 'performance', 'humor']",18:56,Nerdcore comedy,7210755
176,2009-05-19,https://www.ted.com/talks/dan_ariely_are_we_in_control_of_our_own_decisions,Dan Ariely,"['culture', 'decision-making', 'economics', 'global issues', 'psychology', 'science', 'self', 'society', 'personality', 'Best of the Web']",17:26,Are we in control of our own decisions?,7190879
177,2019-03-01,https://www.ted.com/talks/helen_m_farrell_what_is_depression,Helen M. Farrell,"['health', 'psychology', 'brain', 'biology', 'science', 'mental health', 'disability', 'animation', 'TED-Ed', 'health care', 'depression', 'healthcare', 'disease', 'human body', 'illness']", 4:14,What is depression?,7187264
178,2015-07-24,https://www.ted.com/talks/yuval_noah_harari_what_explains_the_rise_of_humans,Yuval Noah Harari,"['evolution', 'history', 'human origins', 'humanity', 'storytelling']",17:08,What explains the rise of humans?,7125842
179,2016-02-23,https://www.ted.com/talks/dalia_mogahed_what_it_s_like_to_be_muslim_in_america,Dalia Mogahed,"['faith', 'culture', 'Islam', 'United States']",16:16,What it's like to be Muslim in America,7078403
180,2013-03-08,https://www.ted.com/talks/shane_koyczan_to_this_day_for_the_bullied_and_beautiful,Shane Koyczan,"['bullying', 'children', 'compassion', 'depression', 'mental health', 'poetry', 'spoken word']",12:03,To This Day ... for the bullied and beautiful,7069310
181,2019-04-01,https://www.ted.com/talks/samantha_agoos_5_tips_to_improve_your_critical_thinking,Samantha Agoos,"['animation', 'brain', 'TED-Ed', 'education', 'hack', 'human body']", 4:15,5 tips to improve your critical thinking,7058664
182,2019-04-01,https://www.ted.com/talks/amy_adkins_3_tips_to_boost_your_confidence,Amy Adkins,"['health', 'personality', 'psychology', 'animation', 'mental health', 'TED-Ed', 'hack', 'human body', 'happiness']", 4:01,3 tips to boost your confidence,7035414
183,2019-04-01,https://www.ted.com/talks/peta_greenfield_who_were_the_vestal_virgins_and_what_was_their_job,Peta Greenfield,"['anthropology', 'history', 'religion', 'ancient world', 'TED-Ed', 'world cultures', 'animation', 'culture']", 4:12,"Who were the Vestal Virgins, and what was their job?",7030917
184,2008-04-11,https://www.ted.com/talks/johnny_lee_free_or_cheap_wii_remote_hacks,Johnny Lee,"['business', 'demo', 'design', 'education', 'entertainment', 'gaming', 'hack', 'technology']", 5:40,Free or cheap Wii Remote hacks,6966685
185,2012-03-11,https://www.ted.com/talks/larry_smith_why_you_will_fail_to_have_a_great_career,Larry Smith,"['TEDx', 'business', 'failure', 'goal-setting', 'happiness', 'success']",15:15,Why you will fail to have a great career,6951296
